NY_01334508.txt	lindernia crustacea	0.001990795135498047
WIS-L-0012041_lg.txt	herbarium flora	0.0029120445251464844
NY01075818_lg.txt		0.0018963813781738281
EMEC609612_Cerceris_compacta.txt		0.0012526512145996094
NY_01498155.txt		0.0013017654418945312
EMEC609764_Cerceris_convergens.txt		0.0012347698211669922
EMEC609900_Stigmus_sp.txt		0.0011630058288574219
EMEC609711_Cerceris_convergens.txt	cerceris	0.0017249584197998047
NY_00499439.txt		0.0014541149139404297
NY_00754872.txt	bambusa vulgaris	0.0020780563354492188
TENN-L-0000035_lg.txt		0.0022575855255126953
EMEC609803_Cerceris_convergens.txt		0.0016429424285888672
NY01075792_lg.txt	renia cinchonae	0.0017590522766113281
WIS-L-0012062_lg.txt		0.0016717910766601562
WIS-L-0012052_lg.txt	idaea pleurozium	0.002989053726196289
NY_00413589.txt	idaea pleurozium	0.0019652843475341797
NY01075766_lg.txt	idaea pleurozium	0.0017118453979492188
EMEC609488_Cerceris_compacta.txt	idaea pleurozium	0.001253366470336914
EMEC609926_Stigmus_sp.txt	idaea pleurozium	0.0016417503356933594
EMEC609543_Cerceris_compacta.txt	idaea pleurozium	0.0017631053924560547
NY_01334493.txt	idaea pleurozium	0.0019648075103759766
NY_01498065.txt	idaea pleurozium	0.0019006729125976562
WIS-L-0012056_lg.txt	idaea pleurozium	0.002972126007080078
NY01075765_lg.txt	idaea pleurozium	0.0020928382873535156
NY_01498043.txt	idaea pleurozium	0.0015904903411865234
EMEC609885_Cerceris_convergens.txt	idaea pleurozium	0.0012438297271728516
TENN-L-0000084_lg.txt	idaea pleurozium	0.0024597644805908203
NY_00413475.txt	a7mllia 0leaceae	0.0028667449951171875
NY_00040919.txt	sapotaceae manilkara	0.0025615692138671875
EMEC609639_Cerceris_compar_compar.txt	sapotaceae manilkara	0.0012631416320800781
NY01075837_lg.txt	harris	0.002516031265258789
NY_00617450.txt	harris	0.001886606216430664
EMEC609675_Cerceris_conifrons.txt	cerceris	0.0015721321105957031
EMEC609705_Cerceris_conifrons.txt	co1leetora cerceris	0.0019495487213134766
EMEC609997_Aphilanthops_foxi.txt	co1leetora cerceris	0.0012974739074707031
EMEC609696_Cerceris_conifrons.txt	co1leetora cerceris	0.0015568733215332031
NY01075806_lg.txt	co1leetora cerceris	0.0017518997192382812
NY_01334438.txt	capraria biflora	0.0028128623962402344
WIS-L-0012071_lg.txt	alpina dryopteris	0.0025293827056884766
TENN-L-0000089_lg.txt	alpina dryopteris	0.0017020702362060547
WIS-L-0012077_lg.txt		0.0023353099822998047
NY_01497987.txt	sierra maestra	0.0021865367889404297
NY01075831_lg.txt	sierra maestra	0.0017502307891845703
EMEC609623_Cerceris_compacta.txt	sierra maestra	0.0015218257904052734
NY_01498191.txt	spigelia anthelmia	0.002172231674194336
NY01075822_lg.txt	spigelia anthelmia	0.0017015933990478516
NY_00198993.txt		0.0021550655364990234
EMEC609719_Cerceris_convergens.txt		0.0012614727020263672
